Data Format	Access	Associated Entities Entity Submitter Id	Associated Entities Entity Type	Associated Entities Case Id	Associated Entities Entity Id	File Name	Submitter Id	Data Category	Analysis Workflow Version	Analysis Input Files Data Format	Analysis Input Files Proportion Reads Mapped	Analysis Input Files Total Reads	Analysis Input Files Access	Analysis Input Files File Name	Analysis Input Files Proportion Base Mismatch	Analysis Input Files Proportion Reads Duplicated	Analysis Input Files Submitter Id	Analysis Input Files Data Category	Analysis Input Files Platform	Analysis Input Files File Size	Analysis Input Files Created Datetime	Analysis Input Files Average Base Quality	Analysis Input Files Md5sum	Analysis Input Files Updated Datetime	Analysis Input Files File Id	Analysis Input Files Pairs On Diff Chr	Analysis Input Files Data Type	Analysis Input Files Average Insert Size	Analysis Input Files Average Read Length	Analysis Input Files State	Analysis Input Files Experimental Strategy	Analysis Updated Datetime	Analysis Workflow Link	Analysis Submitter Id	Analysis State	Analysis Workflow Type	Analysis Analysis Id	Analysis Created Datetime	File Size	Md5sum	File Id	Data Type	State	Experimental Strategy	Annotations Entity Submitter Id	Annotations Notes	Annotations Submitter Id	Annotations Classification	Annotations Entity Id	Annotations Created Datetime	Annotations Annotation Id	Annotations Entity Type	Annotations Updated Datetime	Annotations Case Id	Annotations State	Annotations Category	Annotations Status
TSV	open	TCGA-IB-7646-01A-11R-2156-07	aliquot	d1e0f479-77dd-42cd-89cb-c1eeac60c10a	c3d463e2-8625-403f-af7b-63029bcb6eab	3330751a-3bbb-4e63-9ae1-07112711cdb4.rna_seq.augmented_star_gene_counts.tsv	13f45887-15ef-4649-8226-a1d73150ba67	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9309146436174938	119927716	controlled	3330751a-3bbb-4e63-9ae1-07112711cdb4.rna_seq.genomic.gdc_realn.bam	0.00279754		f164afa9-735f-4d8f-90f2-e094304b2bc1	Sequencing Reads	Illumina	6006601517	2021-12-13T19:13:58.043219-06:00	37	a3d31dfa48aac1ed7d777ddc9c6759ab	2022-01-19T14:08:26.678323-06:00	98d69e2a-d9d9-40e9-8074-812ed7b7328e	147826	Aligned Reads	1217	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	3330751a-3bbb-4e63-9ae1-07112711cdb4_star__counts	released	STAR - Counts	881937ac-75e7-47e5-853d-f968daeb87bc	2021-12-13T19:51:38.205169-06:00	4231024	18230edbaa9dd5a4d054ac2de278d611	124ae6a1-e656-4f54-84b2-0df788351384	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-US-A77J-01A-11R-A32O-07	aliquot	3a3a8fe1-e35c-45d0-aa0b-4fefa9ee9183	c0e22978-a96f-4b2d-bbad-b702817a00df	e55e1abe-7f0d-4cb7-a28a-728443f0423d.rna_seq.augmented_star_gene_counts.tsv	d5c98212-553a-4f34-94fb-a623fb0432a4	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9849720314663588	96247806	controlled	e55e1abe-7f0d-4cb7-a28a-728443f0423d.rna_seq.genomic.gdc_realn.bam	0.003188375		1114a0e6-a703-45e8-bb95-a3a2d0606668	Sequencing Reads	Illumina	5226232020	2021-12-13T19:19:52.698945-06:00	36	f2b7e28d998c66939a4d292ade707361	2022-01-19T14:08:26.678323-06:00	c41104c9-6697-41a1-8575-fbe35cdc4e03	129992	Aligned Reads	1041	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	e55e1abe-7f0d-4cb7-a28a-728443f0423d_star__counts	released	STAR - Counts	4c2dfde0-a9d5-4b3a-b563-2cabcbc68240	2021-12-13T19:46:53.784234-06:00	4235953	b7d060c518bd07709a19a0f3a5a625c6	241606d3-f359-4df7-ba9e-1c2a86c17d10	Gene Expression Quantification	released	RNA-Seq	TCGA-US-A77J	Per the PAAD EPC, this tumor is normal pancreas with atrophy	23127	Notification	3a3a8fe1-e35c-45d0-aa0b-4fefa9ee9183	2014-10-15T00:00:00	3cc8e16f-d592-5053-bebf-f86c7039e388	case	2018-08-23T16:32:20.747393-05:00	3a3a8fe1-e35c-45d0-aa0b-4fefa9ee9183	released	Item does not meet study protocol	Approved
TSV	open	TCGA-HZ-7926-01A-11R-2156-07	aliquot	2be42cc2-9b97-4821-afc2-d1e42eb3932d	d6b7779f-a245-48ee-b9a8-2570c023a531	6e7fb389-a285-4c22-8d7a-a1fc10190c53.rna_seq.augmented_star_gene_counts.tsv	87fc91b0-b51c-4d16-b650-c0051833d49a	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9834105855044755	175998074	controlled	6e7fb389-a285-4c22-8d7a-a1fc10190c53.rna_seq.genomic.gdc_realn.bam	0.002983192		115b104e-0aa3-4d40-ac20-bd61f7397ca2	Sequencing Reads	Illumina	9548684018	2021-12-13T19:15:42.169810-06:00	37	7965b1ff83a83ad321264809e4e534b5	2022-01-19T14:08:26.678323-06:00	071c446f-4bd8-452d-a5c3-00fff45558ae	421708	Aligned Reads	1302	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	6e7fb389-a285-4c22-8d7a-a1fc10190c53_star__counts	released	STAR - Counts	b70364a1-66d1-471e-94fb-9f7f3f9f7f1d	2021-12-13T19:46:55.374365-06:00	4253726	d4b0e7cdb52aa82565e1d8e71b680234	8044f5b4-6b45-408c-b0fe-059e773e401e	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-AAUS-01A-12R-A38C-07	aliquot	69285f58-9b70-4262-acc0-8cf3d47540c3	8b3b6e83-4d14-40c7-a260-421dd725bfd9	13653fbc-feec-45d3-8b36-badbf813e979.rna_seq.augmented_star_gene_counts.tsv	3964ee3d-d879-4493-a603-d6b32abbd3bc	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9133810639522912	129649272	controlled	13653fbc-feec-45d3-8b36-badbf813e979.rna_seq.genomic.gdc_realn.bam	0.002817214		3dfbb88c-4f83-46fb-ba6a-82160c8e3bca	Sequencing Reads	Illumina	6293230594	2021-12-13T19:12:46.908995-06:00	36	b3f2b08e490688672f03885bfa24376a	2022-01-19T14:08:26.678323-06:00	6c20f12e-ebb1-4638-9e93-4b901d7375a8	155352	Aligned Reads	1095	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	13653fbc-feec-45d3-8b36-badbf813e979_star__counts	released	STAR - Counts	8cd49cfe-1b6b-447b-ba49-66c532cfd318	2021-12-13T19:47:41.446983-06:00	4240288	845d8e2a71c275d4931ae98877a470fb	2493df6e-8c76-4557-a7af-6d1264e9dac4	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-A5ST-01A-11R-A32O-07	aliquot	6c0ea771-ea86-4db6-994a-2372b2b8f536	2e691339-21b8-452d-a399-41247febd91f	6080e600-bee0-48ad-bf20-e7ddd453f155.rna_seq.augmented_star_gene_counts.tsv	1a91ed6c-426a-44f1-be3a-f0546223c5bb	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9854097617284614	128638612	controlled	6080e600-bee0-48ad-bf20-e7ddd453f155.rna_seq.genomic.gdc_realn.bam	0.003094508		cb2687fd-1289-4d26-a180-0f4aadebf5fa	Sequencing Reads	Illumina	7182162746	2021-12-13T19:15:12.499238-06:00	36	9c82143a0e47febb7b641084da6f8baf	2022-01-19T14:08:26.678323-06:00	b4f69d45-fe6b-4036-ad4e-2683d3186dcc	197513	Aligned Reads	1231	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	6080e600-bee0-48ad-bf20-e7ddd453f155_star__counts	released	STAR - Counts	de9f24cb-dd52-48ca-90f6-1874583fe878	2021-12-13T19:50:46.405310-06:00	4244278	f8d5273208e805ac1bcf5a5f01f07c4e	b4d49b83-cc71-4176-8dcd-3f7e74879e42	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-A7LX-01A-12R-A36G-07	aliquot	712c2f78-c736-42ce-b689-a954c5290987	2fc4c582-4815-48cf-a8e1-2b974f0aa7c9	feec3523-951e-4541-8664-2a71adfdecb5.rna_seq.augmented_star_gene_counts.tsv	181684aa-5e79-4057-ab02-73958b183144	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9384502046859777	132331488	controlled	feec3523-951e-4541-8664-2a71adfdecb5.rna_seq.genomic.gdc_realn.bam	0.002819032		ec0ad38a-bd0d-4d18-9f9a-cbe928498622	Sequencing Reads	Illumina	6827184613	2021-12-13T19:20:42.813944-06:00	36	84207fbadbf19547566b24ccf1592073	2022-01-19T14:08:26.678323-06:00	8cef629c-7c46-42fe-805a-22561f3e9901	236580	Aligned Reads	1132	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	feec3523-951e-4541-8664-2a71adfdecb5_star__counts	released	STAR - Counts	2b93f0ac-fabc-4ae4-9bbd-7904a4d1eaa4	2021-12-13T19:51:30.505953-06:00	4242544	786d5e97b9488401af14b655c3657087	0e23faa2-0df2-4140-aec5-ba8e840844ea	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-HV-A7OP-01A-11R-A33R-07	aliquot	5c51fbfe-153c-4cd2-97bd-e444daa0b20f	caee83ab-8805-45e2-817c-0cef5f71c292	4a6786b8-5fad-44ae-a9bf-ca732930f167.rna_seq.augmented_star_gene_counts.tsv	a549964c-71c4-4057-afcf-ccc83ba7bba9	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.828893852816156	101946162	controlled	4a6786b8-5fad-44ae-a9bf-ca732930f167.rna_seq.genomic.gdc_realn.bam	0.00300808		5a89a3d9-7749-4b47-9068-f1a9bed19586	Sequencing Reads	Illumina	5439185645	2021-12-13T19:14:18.353410-06:00	35	045eccb3801263493bb706089a82fdf3	2022-01-19T14:08:26.678323-06:00	d3bb19c2-08ac-46fb-9750-05ecf4c1d436	99980	Aligned Reads	681	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	4a6786b8-5fad-44ae-a9bf-ca732930f167_star__counts	released	STAR - Counts	99d41777-72ca-4e36-8111-3b19fafb0756	2021-12-13T19:48:22.021269-06:00	4204717	01f203c898368dfdba20c59079a5d9b0	d38c7ed8-f049-44da-bcaa-6dfed9e87562	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-7887-01A-11R-2156-07	aliquot	fe699c36-82ef-45dd-b636-8c18a9ef6c76	aaf4883f-911b-4a55-a271-e197b2ca6ab6	086667b3-bd50-4f84-a9e1-fbd79ac1a21b.rna_seq.augmented_star_gene_counts.tsv	bcefc83e-1d3f-4a67-848d-3bdede91806f	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9894794740947241	158486944	controlled	086667b3-bd50-4f84-a9e1-fbd79ac1a21b.rna_seq.genomic.gdc_realn.bam	0.002638235		f839f0af-d177-4188-816e-14d3697a07b8	Sequencing Reads	Illumina	8547945430	2021-12-13T19:12:29.129886-06:00	37	cdb2b06e7c0b78fefa9230a3e47f3c7b	2022-01-19T14:08:26.678323-06:00	ae4f847d-e2fd-4a83-8815-ea141f605872	335015	Aligned Reads	1185	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	086667b3-bd50-4f84-a9e1-fbd79ac1a21b_star__counts	released	STAR - Counts	74276c9c-ce81-417e-9002-fa7cf6b073cf	2021-12-13T19:51:55.060611-06:00	4246418	05f98bfc51cd5973b8c51e94d3fd7fd8	9bfe5f73-1481-41e3-b8fc-d57b057bae31	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-AAUR-01A-21R-A38C-07	aliquot	6788e0e5-b67f-4fe6-aabb-6d0430ae2d06	db02aca7-bc1c-481a-83a2-de3d761e410b	f98d97db-fc5e-47e5-adce-3890392eea75.rna_seq.augmented_star_gene_counts.tsv	5982118d-042e-4447-b125-9cda8cf989e7	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9519880507869882	129192776	controlled	f98d97db-fc5e-47e5-adce-3890392eea75.rna_seq.genomic.gdc_realn.bam	0.002235022		2d1fe9fb-64b6-4a6f-90f0-e7d1568b404b	Sequencing Reads	Illumina	6524766513	2021-12-13T19:20:33.090983-06:00	37	d400cd894aa5398904f8347982b58251	2022-01-19T14:08:26.678323-06:00	b5835ef0-d853-474e-861e-0dbf5eb9b60f	207560	Aligned Reads	1064	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	f98d97db-fc5e-47e5-adce-3890392eea75_star__counts	released	STAR - Counts	60b81d42-823c-40c2-9ad2-4986ea4b78d8	2021-12-13T19:47:23.571083-06:00	4248893	fd003bb85c4ca60fd43d9f31bf14d3e1	6bda9845-af73-46b2-88fc-c02aadc99ee9	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-RB-AA9M-01A-11R-A39D-07	aliquot	9d5c5303-550f-454f-8fd4-8abcdd311215	36296a46-a401-447f-a01b-060a5444ad40	9ed859cc-42db-41aa-bda0-3248de0d84d4.rna_seq.augmented_star_gene_counts.tsv	e9b6a0e5-74af-4060-a075-2cd030fdf909	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9595595893966211	121306162	controlled	9ed859cc-42db-41aa-bda0-3248de0d84d4.rna_seq.genomic.gdc_realn.bam	0.00231564		72750d83-f840-4559-820b-78643b97cfca	Sequencing Reads	Illumina	6259752526	2021-12-13T19:17:45.865282-06:00	36	adc50b20ef3b79a46a9a34660ed3493b	2022-01-19T14:08:26.678323-06:00	2e798fc0-c35b-4432-ada7-5a3a0c9b705a	179530	Aligned Reads	1182	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	9ed859cc-42db-41aa-bda0-3248de0d84d4_star__counts	released	STAR - Counts	334f485f-a0e9-495f-8d0d-ee01cb31dbad	2021-12-13T19:48:44.499589-06:00	4247089	e65fffef9221ac3cd0e74cc19622790f	90321946-18e9-4ebb-9412-2b7b4bb7b1e4	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-A5SS-01A-11R-A32O-07	aliquot	31aca8a3-7107-4b9d-8b6a-c07caa2a9339	29f04e49-c5db-4d72-9d69-345604b54312	f71d461a-af00-4c34-a973-3111c00b1dcb.rna_seq.augmented_star_gene_counts.tsv	4a5c65e5-a000-40bd-abfd-56d372329450	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9906656614623458	145530612	controlled	f71d461a-af00-4c34-a973-3111c00b1dcb.rna_seq.genomic.gdc_realn.bam	0.00269445		6f949e68-9c76-4536-bc29-81a03286942d	Sequencing Reads	Illumina	7776152644	2021-12-13T19:20:25.469049-06:00	36	2ddb14df93f47ebe5e577da7ad240443	2022-01-19T14:08:26.678323-06:00	46fa6ec6-e221-46f7-a5bb-a652d25e1ecb	269506	Aligned Reads	1282	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	f71d461a-af00-4c34-a973-3111c00b1dcb_star__counts	released	STAR - Counts	e37e1725-bfa9-45ba-8934-f34df3d53c2a	2021-12-13T19:48:38.033108-06:00	4239457	03f462198716a840b680d4d3f131fcb2	cdb957f0-34d9-4db5-81a4-fb8c07eebb6f	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-HZ-8002-01A-11R-2204-07	aliquot	4b37b026-1d41-4bad-8996-7cb1f0e569af	ed74f54a-ccf8-48a9-a672-209613e7c326	79924ccb-c0e0-4b16-8b06-c1037cd55d61.rna_seq.augmented_star_gene_counts.tsv	f44605ec-a6d7-4383-a80e-26284f140f7b	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9877559138708664	142605498	controlled	79924ccb-c0e0-4b16-8b06-c1037cd55d61.rna_seq.genomic.gdc_realn.bam	0.002147169		d5893af1-de29-4cd3-b6ad-43f9ef037208	Sequencing Reads	Illumina	6705456846	2021-12-13T19:16:09.671101-06:00	38	3ad0d34e9de1c5a886844f28ebc2a2bc	2022-01-19T14:08:26.678323-06:00	abd8b0be-c4d5-4213-8452-52381000ad71	257368	Aligned Reads	1236	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	79924ccb-c0e0-4b16-8b06-c1037cd55d61_star__counts	released	STAR - Counts	d0a61708-a71a-4f16-a6e5-70c2fcd4cbac	2021-12-13T19:50:58.043503-06:00	4252547	131042a076a6435d16fbe29da04deffd	0110e743-ac32-4b78-8eed-6e6cb8b75849	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-YB-A89D-01A-12R-A36G-07	aliquot	b84b58c7-95b8-4162-8e61-414f8fe422c6	a0bdf55b-9d6b-4f03-a16c-0227c748cc16	c9b38300-fa2c-435e-a529-1fb457355e64.rna_seq.augmented_star_gene_counts.tsv	186ed727-50a3-4d07-8e6d-4abf2da08a40	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9590198762537433	110335782	controlled	c9b38300-fa2c-435e-a529-1fb457355e64.rna_seq.genomic.gdc_realn.bam	0.003282474		9262ba72-dfb5-4410-aeef-e2a7bb5c310b	Sequencing Reads	Illumina	5745324811	2021-12-13T19:19:06.395789-06:00	36	e6303be61a337ec8b0514edf5ad95b7b	2022-01-19T14:08:26.678323-06:00	80c890ba-e480-44d9-bdbb-e3dcc3b5ccc8	155929	Aligned Reads	1170	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	c9b38300-fa2c-435e-a529-1fb457355e64_star__counts	released	STAR - Counts	1d7009fc-a47b-4f81-8c1c-28e1e6994cb2	2021-12-13T19:49:35.048730-06:00	4238995	9c222adc88f0f32c29ef8d64fb40e0bd	df5a3f1d-5206-4318-a62b-39f221a4cd08	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-2J-AAB8-01A-12R-A41B-07	aliquot	2e8f90f4-aed3-43b0-985c-dfdc2581f24f	b9173a1f-a255-4e0e-88d2-ded795ba0e7b	d7e25a74-df57-410a-852a-a9873910ec5e.rna_seq.augmented_star_gene_counts.tsv	78358ba6-06f0-481f-8702-e37f8153de2a	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9876897174265346	56369624	controlled	d7e25a74-df57-410a-852a-a9873910ec5e.rna_seq.genomic.gdc_realn.bam	0.001645578		d627db7d-3f2e-46f7-8522-a49e0e0c5874	Sequencing Reads	Illumina	2426574690	2021-12-13T19:19:31.083200-06:00	38	da07e7762c9de51bfd6e06ce3c3c3a24	2022-01-19T14:08:26.678323-06:00	458d0703-0ad4-4b1a-bddc-8d1baf0fe705	92957	Aligned Reads	934	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	d7e25a74-df57-410a-852a-a9873910ec5e_star__counts	released	STAR - Counts	3d92ef6e-8f3f-4fa5-a228-7536ea9c432c	2021-12-13T19:51:01.347206-06:00	4219816	93f2008c383c9fd88794311d2f9d9e49	3af1813a-c75f-45d8-8289-d19e6979f919	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-2J-AABO-01A-21R-A41B-07	aliquot	a8c3e333-865d-4060-8ce4-453aa6f9f0e8	92c6186a-1ba5-4125-809c-e55150463c57	4ce54c3c-0ede-4921-8a6f-97478e184c7c.rna_seq.augmented_star_gene_counts.tsv	987da5d6-fa88-4284-9336-f2e71bea2758	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9918434491320849	70109046	controlled	4ce54c3c-0ede-4921-8a6f-97478e184c7c.rna_seq.genomic.gdc_realn.bam	0.001664966		feba5bb0-cafc-4515-800f-a6737ade0ce4	Sequencing Reads	Illumina	3084473555	2021-12-13T19:14:24.547854-06:00	38	8e93e83c4ce4733e867c1b6545df7112	2022-01-19T14:08:26.678323-06:00	98d1e08c-d41d-4aa4-a510-4678964b6a10	110982	Aligned Reads	996	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	4ce54c3c-0ede-4921-8a6f-97478e184c7c_star__counts	released	STAR - Counts	a804abf2-31ac-4a1a-a5dd-d309c3b3b423	2021-12-13T19:52:05.232405-06:00	4224043	bd5a1ab2d86c06b9db9d1a8a563cd87c	4a1c8620-73ce-4be9-ae64-589afb3007d9	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-YH-A8SY-01A-11R-A37L-07	aliquot	503d7e36-df78-428d-9971-09ff707645c2	d064c184-8136-4fa6-9a71-f913b2c019ff	86ed7caa-4673-4235-bab9-e1ba3f789f8a.rna_seq.augmented_star_gene_counts.tsv	cb6c6231-8291-4b09-a22f-0832142acc5b	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9122553484028764	117881920	controlled	86ed7caa-4673-4235-bab9-e1ba3f789f8a.rna_seq.genomic.gdc_realn.bam	0.002773381		1a28b8da-96b1-4502-82d8-ac9463b91015	Sequencing Reads	Illumina	5773346656	2021-12-13T19:16:42.499942-06:00	36	95e936a34a23c7b8f4ae220fa69aa9e8	2022-01-19T14:08:26.678323-06:00	af310ee0-bd94-4903-a9dd-a31e9fda13b0	149542	Aligned Reads	994	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	86ed7caa-4673-4235-bab9-e1ba3f789f8a_star__counts	released	STAR - Counts	c6ab2bfc-ab57-411a-ac82-71264723d25c	2021-12-13T19:47:07.519528-06:00	4230791	95686f68469ac959abde0e648eb60f60	cb6f2165-b246-40ec-a1f1-38ff514c5c35	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-FB-A7DR-01A-21R-A33R-07	aliquot	d47e214d-efbc-436d-b928-303d1f5135c4	edaedcb6-1b6b-4e9a-8c8b-a7880dd95495	942305f2-461a-4179-8a4f-d36f1873dc0b.rna_seq.augmented_star_gene_counts.tsv	dc23f623-7712-4b2c-bca1-591b931efee0	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9488489186100073	125028344	controlled	942305f2-461a-4179-8a4f-d36f1873dc0b.rna_seq.genomic.gdc_realn.bam	0.003359532		abe6e393-d0de-4423-ac35-ac5201b420a8	Sequencing Reads	Illumina	6550534972	2021-12-13T19:17:25.598197-06:00	36	4dd817413325930cafb3251619984df2	2022-01-19T14:08:26.678323-06:00	aa098737-4202-4628-94b1-5fb9da051ad8	186889	Aligned Reads	1092	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	942305f2-461a-4179-8a4f-d36f1873dc0b_star__counts	released	STAR - Counts	746a6746-176d-42e0-aed2-56120b4f158b	2021-12-13T19:50:00.477550-06:00	4241594	6d0b807648b443f97f9ed308b19c4b70	932c9ad0-252c-4433-bd33-a79f942f1afb	Gene Expression Quantification	released	RNA-Seq	TCGA-FB-A7DR	the PAAD EPC states that this case likely did not arise in the pancreas (ampullary or duodenal)	23137	Observation	d47e214d-efbc-436d-b928-303d1f5135c4	2014-10-15T00:00:00	f714dd7c-e70c-5f7a-bdb3-366cfeae7a0b	case	2018-08-23T16:32:20.747393-05:00	d47e214d-efbc-436d-b928-303d1f5135c4	released	Item may not meet study protocol	Approved
TSV	open	TCGA-HZ-A77Q-01A-11R-A36G-07	aliquot	ce9e0431-19a1-4ea9-85b0-44a9e9792e03	9e501e60-4ac5-4a80-a39f-d3bdcccbca25	21a0337b-1967-4c99-986c-71786f20bc78.rna_seq.augmented_star_gene_counts.tsv	1f6b1aba-2634-4b12-9fd1-34753f82bbf6	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.8886155477107661	106576616	controlled	21a0337b-1967-4c99-986c-71786f20bc78.rna_seq.genomic.gdc_realn.bam	0.002828314		e23b191e-d05d-42a4-9f10-06f7ef0d74af	Sequencing Reads	Illumina	5411515717	2021-12-13T19:13:18.785055-06:00	36	cc10cae115b5a344a0e28a0f6963ff9a	2022-01-19T14:08:26.678323-06:00	5b8edb82-6450-4bb1-bc49-32fca12a5d77	133886	Aligned Reads	1144	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	21a0337b-1967-4c99-986c-71786f20bc78_star__counts	released	STAR - Counts	ea6242d8-9f8a-4c8e-8242-d9307a55b525	2021-12-13T19:51:19.479839-06:00	4231675	63dad3e7990f59a951f2f03fcc396e8a	789ebf62-b31b-4ee1-86d5-b33b07d8bb33	Gene Expression Quantification	released	RNA-Seq													
