id	filename	md5	size	state
913f4a45-995e-4fc3-b093-b5d80c060898	913f4a45-995e-4fc3-b093-b5d80c060898/7e1f6d87-d16d-448d-a359-bca0058acf84.rna_seq.augmented_star_gene_counts.tsv	16bb9497c005bde5fdccd1400d989e22	4233491	validated
932c9ad0-252c-4433-bd33-a79f942f1afb	932c9ad0-252c-4433-bd33-a79f942f1afb/942305f2-461a-4179-8a4f-d36f1873dc0b.rna_seq.augmented_star_gene_counts.tsv	6d0b807648b443f97f9ed308b19c4b70	4241594	validated
952b8bf3-3da4-4228-9541-004e17709cb1	952b8bf3-3da4-4228-9541-004e17709cb1/06a1d5c5-ecc0-426b-aba8-d5e0ca289c8f.rna_seq.augmented_star_gene_counts.tsv	688afb8f8d54d355041947b9eed9c93e	4250653	validated
958e63e3-9fe5-46a8-8844-e1e8f5b1eb79	958e63e3-9fe5-46a8-8844-e1e8f5b1eb79/1536fa04-c91a-489b-9688-3e4e8074e856.rna_seq.augmented_star_gene_counts.tsv	97d18557406a6043c8f2538dab2880f2	4232195	validated
9a48d83c-2674-48e6-a023-84170bf31145	9a48d83c-2674-48e6-a023-84170bf31145/ebf880a4-a168-49e9-b861-d1fc1a8b7d27.rna_seq.augmented_star_gene_counts.tsv	b5f2ce88640a416e9976440acadf5dea	4255484	validated
9acf5e5d-4397-49bd-9a24-bdda7d6b944e	9acf5e5d-4397-49bd-9a24-bdda7d6b944e/ab02c8e2-e810-476a-a11c-ca95f7877b29.rna_seq.augmented_star_gene_counts.tsv	b2a27fc6ab768850557036abe3256e04	4235730	validated
9b95c108-d893-4023-abd1-3f714f08b2a4	9b95c108-d893-4023-abd1-3f714f08b2a4/4744f23f-1d20-4932-b811-124f3656b379.rna_seq.augmented_star_gene_counts.tsv	6b0a3bf79b3ec188c93b11e6934a124d	4246458	validated
9bfe5f73-1481-41e3-b8fc-d57b057bae31	9bfe5f73-1481-41e3-b8fc-d57b057bae31/086667b3-bd50-4f84-a9e1-fbd79ac1a21b.rna_seq.augmented_star_gene_counts.tsv	05f98bfc51cd5973b8c51e94d3fd7fd8	4246418	validated
9c7d0cbe-953d-4785-8f79-ae54edb3d7ea	9c7d0cbe-953d-4785-8f79-ae54edb3d7ea/875e9333-ef0a-4625-a5b6-56ce145f084d.rna_seq.augmented_star_gene_counts.tsv	6da3b8419aca1663d98841b32341ead1	4239856	validated
9e459810-a982-4f7d-a6b3-ab1ac35bea62	9e459810-a982-4f7d-a6b3-ab1ac35bea62/af54f762-0442-45c9-ba86-840437323ba6.rna_seq.augmented_star_gene_counts.tsv	6afb4e0c2647212e97aed10496234098	4262687	validated
9e839f31-9cfb-42b7-a279-32ea4445903b	9e839f31-9cfb-42b7-a279-32ea4445903b/cb3be2e6-3f8a-4918-8c04-8b4af2e55616.rna_seq.augmented_star_gene_counts.tsv	c09c408709ca1d1a8011c8cd35ca6526	4236934	validated
9eaf1f4e-dd4e-4a8d-a5a2-c1763191faf5	9eaf1f4e-dd4e-4a8d-a5a2-c1763191faf5/d92e1164-75df-4944-a8cb-807faee74571.rna_seq.augmented_star_gene_counts.tsv	eb034beca4145cbd8eacc8366c5e7ed7	4247255	validated
9ee5108b-9bce-407d-ae5a-075322882c00	9ee5108b-9bce-407d-ae5a-075322882c00/565a5e5b-7bcc-4ec6-8dda-53524037cc86.rna_seq.augmented_star_gene_counts.tsv	c6560f5c47dc1108827ac5d6f52b32a5	4241657	validated
9f65c99a-47f1-4f33-8a66-bd1fb638d953	9f65c99a-47f1-4f33-8a66-bd1fb638d953/fe6f1ec7-deee-49ab-838d-e9b4d73377ca.rna_seq.augmented_star_gene_counts.tsv	5a58f1646b2868007b45a64010cb54c5	4220232	validated
a1a0185a-0e2e-4988-843f-da28c341841a	a1a0185a-0e2e-4988-843f-da28c341841a/af27f011-fff5-45c6-a7a4-523fee071cb5.rna_seq.augmented_star_gene_counts.tsv	eaa47998980868775710d80c32f3ae23	4232813	validated
a3b1025f-76a9-4088-a465-0bd3c8ab1193	a3b1025f-76a9-4088-a465-0bd3c8ab1193/d5d84944-9118-4024-916e-130345b1d88a.rna_seq.augmented_star_gene_counts.tsv	6f5b35f24f346b1d76d8f2df941f00ad	4236778	validated
a4d0115d-3bb1-41df-b2a8-823cebc7104a	a4d0115d-3bb1-41df-b2a8-823cebc7104a/e8eede96-3043-4c0a-bcd0-7e4281d9f278.rna_seq.augmented_star_gene_counts.tsv	76be9fabefcdf905b448b8fc2034df5d	4235050	validated
a566d8ee-aed0-44c2-8409-38e03bd8e545	a566d8ee-aed0-44c2-8409-38e03bd8e545/5a723bc2-5ae6-412e-8da4-ca35d8f36830.rna_seq.augmented_star_gene_counts.tsv	d936c00e0089a6a983cc607b5380bfc4	4232480	validated
a5723a1d-b3d3-4c19-9c61-ed53a8334b3c	a5723a1d-b3d3-4c19-9c61-ed53a8334b3c/81ddd43c-50f2-4622-9bd9-56bee811f71f.rna_seq.augmented_star_gene_counts.tsv	d29fe0e4daea4f52b1de9175a54239e5	4230276	validated
a713387e-6f3f-4af2-8494-77355a54caa0	a713387e-6f3f-4af2-8494-77355a54caa0/0086025e-db16-446f-83fe-27951b5cfbdb.rna_seq.augmented_star_gene_counts.tsv	f24aa73d288cd7925acbe0e156f3788a	4230875	validated
ad163cf4-adf6-4b06-8350-0eaa2d670b39	ad163cf4-adf6-4b06-8350-0eaa2d670b39/5d89bb92-a19f-4b11-8c64-eaa0dd8ef90a.rna_seq.augmented_star_gene_counts.tsv	ae1fea70c06c75bfed4ce7d1daebfc34	4254234	validated
aecb9796-a4fe-4b4d-99b2-0b661d8a3887	aecb9796-a4fe-4b4d-99b2-0b661d8a3887/344f409f-44f2-4853-bd3d-6b96e8bc82ca.rna_seq.augmented_star_gene_counts.tsv	b0d64158bcce68529aa1cec40ca98ef5	4211164	validated
b1df6411-4c72-4e3f-bcdb-9b446386f4ed	b1df6411-4c72-4e3f-bcdb-9b446386f4ed/1667998e-06dc-4330-a9b1-a84ad7ed61fa.rna_seq.augmented_star_gene_counts.tsv	aeac17b69cb24f762052d51806ddfed1	4246840	validated
b26890fb-cbd6-4dc0-8f3f-cca025a61225	b26890fb-cbd6-4dc0-8f3f-cca025a61225/f63aa3d3-691a-4dd2-9809-dcc83513b5e0.rna_seq.augmented_star_gene_counts.tsv	f62f633806ec7e994a4fe2444ed97304	4225309	validated
b4d49b83-cc71-4176-8dcd-3f7e74879e42	b4d49b83-cc71-4176-8dcd-3f7e74879e42/6080e600-bee0-48ad-bf20-e7ddd453f155.rna_seq.augmented_star_gene_counts.tsv	f8d5273208e805ac1bcf5a5f01f07c4e	4244278	validated
b64533e3-8dbd-4e50-8abe-a5cc52266897	b64533e3-8dbd-4e50-8abe-a5cc52266897/a87e8e1d-4ab3-4603-9d64-6a19c3ddf84e.rna_seq.augmented_star_gene_counts.tsv	7df15a571ad9d5156dc95bfa855e4761	4237068	validated
b68f005a-2bca-4dee-a767-01113e5e7a5a	b68f005a-2bca-4dee-a767-01113e5e7a5a/5f076102-f8ce-46c3-8dcd-0cbbb27bea1e.rna_seq.augmented_star_gene_counts.tsv	73432d41d75398515e1e40e9149fd473	4240189	validated
b8802db6-a0c5-4d4e-842e-22a91f36974b	b8802db6-a0c5-4d4e-842e-22a91f36974b/778a26f2-ace7-4ce0-b0f1-ab23cacb2f84.rna_seq.augmented_star_gene_counts.tsv	6a6693e3fe224b7fcb17b2fbcc97c6ce	4239293	validated
b9632740-926c-44ce-afc3-a312375440f2	b9632740-926c-44ce-afc3-a312375440f2/a56d2aa1-72de-453e-9a7f-9c52dca0a991.rna_seq.augmented_star_gene_counts.tsv	d237b5f1d26ebee800fffea251743554	4233584	validated
bed2a207-15f0-4837-9ba0-6638051df824	bed2a207-15f0-4837-9ba0-6638051df824/a5f518f1-22ba-4a2c-8664-d37aba0bf679.rna_seq.augmented_star_gene_counts.tsv	905ec2318ede1f0e4fff2c3ec98553e9	4247883	validated
c0da3ec8-9575-4b2b-b6ef-e0b2c7670e91	c0da3ec8-9575-4b2b-b6ef-e0b2c7670e91/ab9fdb67-d8e1-4725-8728-8532b8bdbda9.rna_seq.augmented_star_gene_counts.tsv	d7e22f0c51b9b7a9e296c6914feb9754	4235176	validated
c0ed500e-e4cb-424e-bcd2-ca7c62f0f014	c0ed500e-e4cb-424e-bcd2-ca7c62f0f014/9cc01b29-95b6-4cde-a821-e9e93c582605.rna_seq.augmented_star_gene_counts.tsv	9f65b1b6f4d349d8a2ab84f648ba66ac	4226337	validated
c1613f9f-e93a-426c-a750-54895e588067	c1613f9f-e93a-426c-a750-54895e588067/e9ff80cc-fa41-4b9c-ae1d-c9b58f005e6f.rna_seq.augmented_star_gene_counts.tsv	97b371c8719b9cb82e1b503b91f7940c	4227230	validated
c4b1a406-6c19-4199-8cfc-076f6d785d3f	c4b1a406-6c19-4199-8cfc-076f6d785d3f/58947644-3de6-4d64-bdb3-40b853becf9d.rna_seq.augmented_star_gene_counts.tsv	93d2c80de4644be96038a476a0b12062	4257122	validated
c5b35b34-cf5e-4168-8aec-79a7df72da0e	c5b35b34-cf5e-4168-8aec-79a7df72da0e/5d3aa278-9953-4280-a365-5fd092511fe0.rna_seq.augmented_star_gene_counts.tsv	2484e220ee069998d763fb437463dd6c	4239301	validated
c5f8609e-0a71-47ae-a0b3-1f84ebe797d4	c5f8609e-0a71-47ae-a0b3-1f84ebe797d4/7f20cdf2-1e08-4e57-bbf4-bbc917b5a513.rna_seq.augmented_star_gene_counts.tsv	007bb1c90162554f749d50ce6a85e87d	4245261	validated
c7be34ee-0d68-47fa-bea9-601cc5da20cb	c7be34ee-0d68-47fa-bea9-601cc5da20cb/a7017a73-7e1f-45a9-9c78-7353acffd4d1.rna_seq.augmented_star_gene_counts.tsv	d9903405cc04a6ef0f131270dbb329f4	4240871	validated
ca8190ae-3d6c-4550-a079-2c873f98f80a	ca8190ae-3d6c-4550-a079-2c873f98f80a/24fca41d-bea2-4948-8689-2c56c82eaecf.rna_seq.augmented_star_gene_counts.tsv	7e6de4eb2b0c519306288558000954b6	4222561	validated
cb6f2165-b246-40ec-a1f1-38ff514c5c35	cb6f2165-b246-40ec-a1f1-38ff514c5c35/86ed7caa-4673-4235-bab9-e1ba3f789f8a.rna_seq.augmented_star_gene_counts.tsv	95686f68469ac959abde0e648eb60f60	4230791	validated
cd7165a4-fe2e-4730-abbd-060097120571	cd7165a4-fe2e-4730-abbd-060097120571/1651e0ed-ac68-481c-b5c0-1378372a90a4.rna_seq.augmented_star_gene_counts.tsv	f05bbc5f41f8ca7ce3cf9f5b27d22dbf	4257116	validated
cdb957f0-34d9-4db5-81a4-fb8c07eebb6f	cdb957f0-34d9-4db5-81a4-fb8c07eebb6f/f71d461a-af00-4c34-a973-3111c00b1dcb.rna_seq.augmented_star_gene_counts.tsv	03f462198716a840b680d4d3f131fcb2	4239457	validated
ce1b2f4c-4a19-4529-9a05-4212ac140ebb	ce1b2f4c-4a19-4529-9a05-4212ac140ebb/7d5d4419-5c0d-4f23-9463-04df885a4c52.rna_seq.augmented_star_gene_counts.tsv	205c36557b99bfed8d437ca513b15926	4226044	validated
d192cdd3-1eef-4579-ab22-e11dd9b8030c	d192cdd3-1eef-4579-ab22-e11dd9b8030c/9379e3ff-7aa5-4c80-81f8-c3d328e4c473.rna_seq.augmented_star_gene_counts.tsv	c1f61796ab2d23be998f4f50fce33337	4256586	validated
d2e361de-6670-428b-ae73-7b2ea49e743a	d2e361de-6670-428b-ae73-7b2ea49e743a/73dfe663-7d60-4317-843b-d4933353abb6.rna_seq.augmented_star_gene_counts.tsv	ec254befc39c7e9196cf8408cd300c38	4239919	validated
d36a090d-0b64-459a-931b-b743095fb96c	d36a090d-0b64-459a-931b-b743095fb96c/6289f4a8-1b68-4ac2-991f-1560fd61a9e7.rna_seq.augmented_star_gene_counts.tsv	fea59e961f5c7edfa577dd5399c1cff6	4210188	validated
d38c7ed8-f049-44da-bcaa-6dfed9e87562	d38c7ed8-f049-44da-bcaa-6dfed9e87562/4a6786b8-5fad-44ae-a9bf-ca732930f167.rna_seq.augmented_star_gene_counts.tsv	01f203c898368dfdba20c59079a5d9b0	4204717	validated
d4b54ce7-b3ed-4a31-8bf7-867efc78e980	d4b54ce7-b3ed-4a31-8bf7-867efc78e980/96f79902-9710-4a2c-9b26-92cc9430d441.rna_seq.augmented_star_gene_counts.tsv	90d49bbe93d528ef7b2ab55998053409	4230385	validated
d73129d0-ec0b-46eb-817a-320040bc305d	d73129d0-ec0b-46eb-817a-320040bc305d/00bb756b-d7e2-4008-9a96-a706e43649eb.rna_seq.augmented_star_gene_counts.tsv	8a632470620f729c82be57998af9fd0b	4238430	validated
d8ee313b-643a-42fc-998f-95a7e27ee107	d8ee313b-643a-42fc-998f-95a7e27ee107/1fbbda1c-5972-4a55-bbce-99531a213fdb.rna_seq.augmented_star_gene_counts.tsv	23e4ea4a7e300fb280fbec49c39f7bd4	4236687	validated
df0db454-9793-42df-aeb3-23ca4a105ccb	df0db454-9793-42df-aeb3-23ca4a105ccb/907768c7-70e3-4141-bc94-589d46e93b85.rna_seq.augmented_star_gene_counts.tsv	f64474ebdc07fbc36a4c92c6c859c075	4229862	validated
df5a3f1d-5206-4318-a62b-39f221a4cd08	df5a3f1d-5206-4318-a62b-39f221a4cd08/c9b38300-fa2c-435e-a529-1fb457355e64.rna_seq.augmented_star_gene_counts.tsv	9c222adc88f0f32c29ef8d64fb40e0bd	4238995	validated
df863996-d40d-43e3-84f0-938ca2a78fe9	df863996-d40d-43e3-84f0-938ca2a78fe9/966870d5-cfb6-4f7b-bc8e-3032eaa4d03a.rna_seq.augmented_star_gene_counts.tsv	9e4d3e8b3a89382e1211109934f0bd28	4250800	validated
e14ea4c0-3fe4-486c-8f9f-bad12964dbb6	e14ea4c0-3fe4-486c-8f9f-bad12964dbb6/774f715e-5c42-40e0-83b8-dd789d4efca4.rna_seq.augmented_star_gene_counts.tsv	b394202d22590a3680e14b412c07e8f7	4264255	validated
e377175c-5a94-4600-860f-e2e31fc960f5	e377175c-5a94-4600-860f-e2e31fc960f5/82c85832-c1c2-4c8a-a0eb-4b6670d00b5b.rna_seq.augmented_star_gene_counts.tsv	ac90ab2a4ea27a14260abf3395d26351	4228516	validated
e38615d5-18c8-4976-a333-b483bb5e01ac	e38615d5-18c8-4976-a333-b483bb5e01ac/9f7d7032-3b40-40d7-bf81-38ada138bf9f.rna_seq.augmented_star_gene_counts.tsv	93e4f041572ec685207d39ae3f0e28b9	4230450	validated
e3fd8f04-ba59-498c-9b58-dd8f5f96b0fd	e3fd8f04-ba59-498c-9b58-dd8f5f96b0fd/bce2e178-7808-4d6d-84ce-6d91a22c196d.rna_seq.augmented_star_gene_counts.tsv	5c5d5ff259f6a943312db9570eec62f9	4234945	validated
e501087c-0bfa-4447-b7f3-4ca93b4a6c0e	e501087c-0bfa-4447-b7f3-4ca93b4a6c0e/2442dd44-a393-4160-a377-3082a9a825ba.rna_seq.augmented_star_gene_counts.tsv	50e5f90b2cda1ac0f0c75e61611cdfba	4241132	validated
e7ea70ac-6345-4b16-9832-04e0800633c6	e7ea70ac-6345-4b16-9832-04e0800633c6/b9000c0a-1e86-4c10-abee-64156299e753.rna_seq.augmented_star_gene_counts.tsv	875c994f606336aa56113fa09213ab7a	4232763	validated
e8bf1350-c26c-45ee-8026-ead112e146b7	e8bf1350-c26c-45ee-8026-ead112e146b7/71635a3b-07b8-48dd-8d46-6794c69f4e37.rna_seq.augmented_star_gene_counts.tsv	91b595330932f30a635d1e0b9fb4b9da	4238241	validated
e916054b-02b5-4f02-8c21-940c14683ced	e916054b-02b5-4f02-8c21-940c14683ced/5b8c5785-522d-4bf5-a923-b687689ed076.rna_seq.augmented_star_gene_counts.tsv	02737bb49da7047c4194aa17cf8bb536	4237690	validated
e927777e-e4e2-4dfe-af34-a0b0a6342e9a	e927777e-e4e2-4dfe-af34-a0b0a6342e9a/a1111943-685b-45e8-8b97-74f91f5dd048.rna_seq.augmented_star_gene_counts.tsv	0f68defbd74505078f5769fb7ce5ad7f	4252569	validated
e993fbaf-8900-4a7b-8f73-3b7df51ab80f	e993fbaf-8900-4a7b-8f73-3b7df51ab80f/92c7d925-cd0d-446a-a681-2cdeb4aebf88.rna_seq.augmented_star_gene_counts.tsv	3961446ce865e6a00b525905869c28a0	4245891	validated
eb40b06c-68b1-4298-9d1f-4de1e28f07dd	eb40b06c-68b1-4298-9d1f-4de1e28f07dd/7e35ad10-6c63-4743-b43d-d921159faddd.rna_seq.augmented_star_gene_counts.tsv	1f666e616a918c8a3d5fab11630862d6	4256495	validated
eb9da5b9-3fec-473d-9cc3-01f8b897dfae	eb9da5b9-3fec-473d-9cc3-01f8b897dfae/602423c5-313b-45ea-9c4b-40a5b20b170b.rna_seq.augmented_star_gene_counts.tsv	34c557d1cb9d28261adaa76984145c18	4221470	validated
ec2ef60e-c050-419b-8652-f0dc7ef6b9d4	ec2ef60e-c050-419b-8652-f0dc7ef6b9d4/78a82c9b-39a9-4f8f-b991-272e7e81649f.rna_seq.augmented_star_gene_counts.tsv	d0cf03a6387432b1fba5c4773668e07c	4232502	validated
eea4fe20-4aa1-4cbc-8246-29661fb2ff71	eea4fe20-4aa1-4cbc-8246-29661fb2ff71/b3d71674-f3c8-4841-8bc6-02621602181d.rna_seq.augmented_star_gene_counts.tsv	d081f86373c0ead7269b76e299e0d671	4238945	validated
ef0f7a22-52d3-4f00-a5f2-8679f5088430	ef0f7a22-52d3-4f00-a5f2-8679f5088430/716865fd-c637-4ab5-b41e-2863ee58734a.rna_seq.augmented_star_gene_counts.tsv	db0b94bedf3550b3981cf809f0e4b5d3	4234130	validated
ef502468-0656-4c82-ad4c-bbbba43986be	ef502468-0656-4c82-ad4c-bbbba43986be/10b614d3-7608-48fb-a20a-aad19292598a.rna_seq.augmented_star_gene_counts.tsv	6740089e93b69e189c56bc7086c0ca77	4228367	validated
f253cd32-9c55-4541-8c6c-5e4a1db99ee1	f253cd32-9c55-4541-8c6c-5e4a1db99ee1/9e929b5c-ac99-404c-a2f0-d9d8c1079164.rna_seq.augmented_star_gene_counts.tsv	eb5401c14b9e645083020c3c84e4ab17	4246818	validated
f54820a6-a987-4c81-a888-ac9ca590d4a7	f54820a6-a987-4c81-a888-ac9ca590d4a7/f658fea2-ce6f-446d-8c62-8649e7d25749.rna_seq.augmented_star_gene_counts.tsv	8d74a3fd70b6c5ebfd13a8dd1dea60cb	4249998	validated
f624a728-7487-4621-8453-ee758398b506	f624a728-7487-4621-8453-ee758398b506/6dfb777e-74f0-419c-9af3-ec7bbb9047c5.rna_seq.augmented_star_gene_counts.tsv	b5f36dab42b097ea897b42a5893fcbae	4245052	validated
f66069a4-d0b9-46af-9401-367c424ba19a	f66069a4-d0b9-46af-9401-367c424ba19a/de01378c-dcfd-4200-b353-420b423f7587.rna_seq.augmented_star_gene_counts.tsv	52b82f72ee6ace61b3a81a12e336f3e0	4237300	validated
f6e10a0d-b15f-46a9-909a-0a9fa7a130bd	f6e10a0d-b15f-46a9-909a-0a9fa7a130bd/a527dbe2-ff8a-4351-9bf8-3477d3c008de.rna_seq.augmented_star_gene_counts.tsv	711f8390ee347fe85427f09218afb5b4	4249281	validated
f8ed2164-dbe4-4eb7-a7c6-c123e911e50a	f8ed2164-dbe4-4eb7-a7c6-c123e911e50a/67be661f-1fa8-4d83-aca3-1d7869aa1ac2.rna_seq.augmented_star_gene_counts.tsv	e57cf595735048e1453d8da16da1e91e	4235548	validated
fbd81952-f83a-4a24-86f8-5a415a722499	fbd81952-f83a-4a24-86f8-5a415a722499/87e3b726-ab2a-44c3-91b0-bebf65ef9404.rna_seq.augmented_star_gene_counts.tsv	60440c0514ee7eddcc487dbd00783fc2	4248682	validated
fc97efd2-4c4e-42c1-ad65-256d40b6d3c7	fc97efd2-4c4e-42c1-ad65-256d40b6d3c7/565a849f-f89f-4e3e-9321-71ff329610b3.rna_seq.augmented_star_gene_counts.tsv	c0af6a107296220afcf73c6136cff828	4229973	validated
fcebcf5a-84d3-4a49-bf88-2ad17bbebbd6	fcebcf5a-84d3-4a49-bf88-2ad17bbebbd6/ae2354f3-29e3-4ca1-9f28-2057b176764f.rna_seq.augmented_star_gene_counts.tsv	7d6f17ffe55046ed8d13eecd2a8b6d95	4241100	validated
\N	024ade99-be76-426d-b392-bdd488eed535/annotations.txt	6210f348966d1b31c67a498f39abbb4b	340	\N
\N	1b055aea-842c-4e66-8c0b-0fdbf707809b/annotations.txt	c3272b1099127c2ce7091d29d11cd455	340	\N
\N	1b31e73d-5229-4a65-b629-1371f8aa8b62/annotations.txt	a9de550fc1bddd3ce8089c58b991bc75	334	\N
\N	241606d3-f359-4df7-ba9e-1c2a86c17d10/annotations.txt	c08ccde6313e86f5128e9ef8541e7fab	313	\N
\N	2b89b4e4-a150-44cb-b533-4d55272841d6/annotations.txt	26847562b58367fee3b8d35481722c33	305	\N
\N	3d21cf04-a049-44ce-b698-4c033cf1669c/annotations.txt	8247dd619c7d97c13504dc3704496548	313	\N
\N	59c11d1d-90c4-4857-91e3-bc12183c6282/annotations.txt	14f3953e553356d14028f249fd7b613e	313	\N
\N	6230d096-38d0-4945-ac66-3811160f11f6/annotations.txt	f59d875316008f4fae46649815cb9ec2	302	\N
\N	649f4d81-a634-4734-ba31-bdeb0877312a/annotations.txt	3f70e4cd90da9264be232f662689be15	309	\N
\N	6adf699d-16b8-436b-add5-93045cdf9b1b/annotations.txt	d2eb772bc591d76851a9f284f53e104f	307	\N
\N	7ed77068-1209-4a88-8896-201a5fca9cfa/annotations.txt	6877adbb17d7658065b89c44cefaa468	302	\N
\N	86ed628c-fb1a-4505-b6e8-0cc72719840e/annotations.txt	45e7d4c6eb623d494409edc1c6fe1fe4	340	\N
\N	8bff1374-4e7d-4229-afe3-94aaa2cea9e0/annotations.txt	9ddf30d73c4b803124aa4a61f9bba8cb	340	\N
\N	913f4a45-995e-4fc3-b093-b5d80c060898/annotations.txt	51b7f3e6390213f085ce092d2a427aa1	340	\N
\N	932c9ad0-252c-4433-bd33-a79f942f1afb/annotations.txt	560704e3c3461cf62673a757d6170e9d	346	\N
\N	9b95c108-d893-4023-abd1-3f714f08b2a4/annotations.txt	7ac7490410e6558874a8cde47dc970b0	340	\N
\N	9e459810-a982-4f7d-a6b3-ab1ac35bea62/annotations.txt	0a42ec4728692083a7edaf28584c7aa9	302	\N
\N	9f65c99a-47f1-4f33-8a66-bd1fb638d953/annotations.txt	d2d9275acf58ae6a8bb4a7c58e3329b2	334	\N
\N	a713387e-6f3f-4af2-8494-77355a54caa0/annotations.txt	5c9f488491ccd1fee1ec2b54a79c6755	340	\N
\N	ad163cf4-adf6-4b06-8350-0eaa2d670b39/annotations.txt	4dc29cfbf6f5dd37f647e318e97c3971	313	\N
\N	bed2a207-15f0-4837-9ba0-6638051df824/annotations.txt	82b6844332454ff2aa138a2f3af8c5b5	349	\N
\N	cd7165a4-fe2e-4730-abbd-060097120571/annotations.txt	b1282dbaa4ad225a6c0b33422b8176d5	341	\N
\N	d4b54ce7-b3ed-4a31-8bf7-867efc78e980/annotations.txt	60975b87f6fb798ed1632ec18ce78464	346	\N
\N	e927777e-e4e2-4dfe-af34-a0b0a6342e9a/annotations.txt	ad7087b45973a4f864082ace62ae33e3	341	\N
\N	f66069a4-d0b9-46af-9401-367c424ba19a/annotations.txt	90e07ae13666e393f9e712add400b73c	313	\N
\N	fc97efd2-4c4e-42c1-ad65-256d40b6d3c7/annotations.txt	db74a265522dd2615fdadf40ed5038f6	340	\N
